idno,gincdif,nuts2,eisced,eiscedf,eiscedm,domicil,n2_unrao25_2022,wkhtot,ipeqopt,inprdsc,ppltrst,trstprl,gndr,agea,cntry,marsts,chldhhe,uemp3m,mbtru,hinctnta,c_gini_2022,c_effectiveness_2022,n2_unrao25_2020,n2_unrao25_2021,c_gini_2020,c_gini_2021,c_effectiveness_2020,c_effectiveness_2021,eqi21_n2,eqi21_n2_lowME,eqi21_n2_highME
11602,3,BE22,5,5,5.0,3,3.0,39,4,2,6,4,2,41,BE,6,2,2,1,3,24.9,1.2276587,3.0,2.8,25.4,24.1,1.078783,1.0870334,0.739,0.451199,1.026801
11605,1,BE33,7,2,2.0,4,7.5,36,1,4,7,3,2,74,BE,66,1,2,2,8,24.9,1.2276587,6.8,8.1,25.4,24.1,1.078783,1.0870334,0.154,-0.077615,0.385615
11630,2,BE21,6,4,6.0,4,3.2,666,2,3,6,6,1,22,BE,6,2,2,3,88,24.9,1.2276587,3.5,4.2,25.4,24.1,1.078783,1.0870334,0.478,0.153449,0.802551
11672,1,BE24,4,6,1.0,4,2.7,45,2,88,5,5,1,76,BE,66,1,2,3,5,24.9,1.2276587,3.1,3.1,25.4,24.1,1.078783,1.0870334,0.557,0.2524540000000001,0.861546
11688,1,BE23,5,1,1.0,4,1.4,48,1,3,5,0,2,39,BE,6,6,2,1,4,24.9,1.2276587,2.2,2.1,25.4,24.1,1.078783,1.0870334,0.679,0.275555,1.082445
11691,2,BE25,6,7,7.0,3,1.9,1,2,4,9,7,2,31,BE,6,2,2,3,88,24.9,1.2276587,2.7,2.8,25.4,24.1,1.078783,1.0870334,0.745,0.353999,1.136001
11694,3,BE25,2,1,1.0,3,1.9,40,2,5,9,4,1,63,BE,66,1,2,1,5,24.9,1.2276587,2.7,2.8,25.4,24.1,1.078783,1.0870334,0.745,0.353999,1.136001
11699,1,BE22,4,4,1.0,3,3.0,19,1,1,7,5,2,68,BE,66,2,2,2,5,24.9,1.2276587,3.0,2.8,25.4,24.1,1.078783,1.0870334,0.739,0.451199,1.026801
11707,4,BE23,5,6,5.0,4,1.4,42,4,1,3,2,1,35,BE,6,2,1,1,8,24.9,1.2276587,2.2,2.1,25.4,24.1,1.078783,1.0870334,0.679,0.275555,1.082445
11715,2,BE24,7,6,4.0,4,2.7,40,2,5,7,8,2,29,BE,6,6,1,3,8,24.9,1.2276587,3.1,3.1,25.4,24.1,1.078783,1.0870334,0.557,0.2524540000000001,0.861546
11754,3,BE25,2,5,4.0,5,1.9,75,2,5,6,7,1,16,BE,6,2,2,3,8,24.9,1.2276587,2.7,2.8,25.4,24.1,1.078783,1.0870334,0.745,0.353999,1.136001
11783,1,BE25,5,6,6.0,4,1.9,38,1,6,9,3,1,30,BE,6,2,1,1,2,24.9,1.2276587,2.7,2.8,25.4,24.1,1.078783,1.0870334,0.745,0.353999,1.136001
11787,1,BE23,7,1,88.0,3,1.4,45,2,3,6,0,1,70,BE,4,6,2,3,2,24.9,1.2276587,2.2,2.1,25.4,24.1,1.078783,1.0870334,0.679,0.275555,1.082445
11805,3,BE21,7,7,7.0,1,3.2,42,2,4,6,3,1,43,BE,66,6,2,3,9,24.9,1.2276587,3.5,4.2,25.4,24.1,1.078783,1.0870334,0.478,0.153449,0.802551
11808,2,BE22,4,4,1.0,4,3.0,40,1,4,7,5,1,72,BE,66,1,2,2,5,24.9,1.2276587,3.0,2.8,25.4,24.1,1.078783,1.0870334,0.739,0.451199,1.026801
11817,3,BE32,4,6,4.0,5,8.5,40,3,3,2,5,1,31,BE,6,2,2,1,9,24.9,1.2276587,7.2,8.6,25.4,24.1,1.078783,1.0870334,0.122,-0.078713,0.322713
11818,2,BE22,4,5,6.0,2,3.0,42,1,4,5,6,2,30,BE,66,6,1,1,6,24.9,1.2276587,3.0,2.8,25.4,24.1,1.078783,1.0870334,0.739,0.451199,1.026801
11848,1,BE35,5,2,1.0,4,5.7,40,1,4,7,3,1,69,BE,66,1,1,3,6,24.9,1.2276587,5.1,6.3,25.4,24.1,1.078783,1.0870334,0.492,0.293487,0.6905129999999999
11850,1,BE22,5,1,1.0,4,3.0,40,1,3,7,5,2,57,BE,66,6,1,2,6,24.9,1.2276587,3.0,2.8,25.4,24.1,1.078783,1.0870334,0.739,0.451199,1.026801
11864,2,BE10,4,2,1.0,2,10.3,44,3,2,5,4,1,67,BE,66,1,2,2,8,24.9,1.2276587,11.4,11.4,25.4,24.1,1.078783,1.0870334,-0.218,-0.518527,0.082527
11885,1,BE34,7,88,88.0,4,4.2,45,1,6,8,0,1,58,BE,4,2,2,3,88,24.9,1.2276587,3.7,4.7,25.4,24.1,1.078783,1.0870334,0.513,0.338499,0.687501
11899,2,BE32,6,1,1.0,1,8.5,34,1,0,5,3,2,42,BE,66,6,2,3,3,24.9,1.2276587,7.2,8.6,25.4,24.1,1.078783,1.0870334,0.122,-0.078713,0.322713
11939,1,BE32,7,6,6.0,4,8.5,40,1,3,8,7,2,41,BE,6,6,2,1,8,24.9,1.2276587,7.2,8.6,25.4,24.1,1.078783,1.0870334,0.122,-0.078713,0.322713
11953,1,BE21,7,7,7.0,4,3.2,55,3,3,6,7,2,33,BE,6,2,2,3,5,24.9,1.2276587,3.5,4.2,25.4,24.1,1.078783,1.0870334,0.478,0.153449,0.802551
11958,1,BE23,6,7,4.0,5,1.4,42,1,5,5,5,1,58,BE,66,1,2,3,5,24.9,1.2276587,2.2,2.1,25.4,24.1,1.078783,1.0870334,0.679,0.275555,1.082445
11987,4,BE24,4,7,7.0,2,2.7,666,1,4,8,4,1,20,BE,6,2,2,3,5,24.9,1.2276587,3.1,3.1,25.4,24.1,1.078783,1.0870334,0.557,0.2524540000000001,0.861546
11993,1,BE23,3,5,5.0,4,1.4,36,1,3,2,6,2,18,BE,6,2,2,3,7,24.9,1.2276587,2.2,2.1,25.4,24.1,1.078783,1.0870334,0.679,0.275555,1.082445
12019,2,BE23,6,7,4.0,5,1.4,16,3,3,8,3,2,27,BE,6,2,1,1,10,24.9,1.2276587,2.2,2.1,25.4,24.1,1.078783,1.0870334,0.679,0.275555,1.082445
12026,3,BE21,3,3,3.0,4,3.2,19,1,3,7,9,2,44,BE,66,6,2,1,6,24.9,1.2276587,3.5,4.2,25.4,24.1,1.078783,1.0870334,0.478,0.153449,0.802551
12039,2,BE24,6,1,2.0,3,2.7,23,2,3,8,5,2,67,BE,66,1,2,3,7,24.9,1.2276587,3.1,3.1,25.4,24.1,1.078783,1.0870334,0.557,0.2524540000000001,0.861546
12068,3,BE25,6,4,6.0,3,1.9,39,2,2,7,6,1,44,BE,6,2,2,3,4,24.9,1.2276587,2.7,2.8,25.4,24.1,1.078783,1.0870334,0.745,0.353999,1.136001
12069,1,BE34,3,2,2.0,4,4.2,43,1,1,3,2,1,51,BE,66,6,1,1,8,24.9,1.2276587,3.7,4.7,25.4,24.1,1.078783,1.0870334,0.513,0.338499,0.687501
12087,1,BE33,3,88,88.0,4,7.5,999,2,0,9,2,1,60,BE,4,1,1,2,2,24.9,1.2276587,6.8,8.1,25.4,24.1,1.078783,1.0870334,0.154,-0.077615,0.385615
12088,1,BE24,2,1,1.0,5,2.7,39,1,4,6,4,1,66,BE,5,1,2,2,3,24.9,1.2276587,3.1,3.1,25.4,24.1,1.078783,1.0870334,0.557,0.2524540000000001,0.861546
12090,2,BE23,2,2,1.0,5,1.4,15,1,2,3,4,2,70,BE,66,1,2,3,3,24.9,1.2276587,2.2,2.1,25.4,24.1,1.078783,1.0870334,0.679,0.275555,1.082445
12091,1,BE10,2,1,1.0,1,10.3,8,4,3,7,7,1,48,BE,66,6,2,3,2,24.9,1.2276587,11.4,11.4,25.4,24.1,1.078783,1.0870334,-0.218,-0.518527,0.082527
12092,1,BE23,6,2,2.0,3,1.4,30,1,3,7,7,2,60,BE,66,2,1,1,8,24.9,1.2276587,2.2,2.1,25.4,24.1,1.078783,1.0870334,0.679,0.275555,1.082445
12096,1,BE32,1,4,6.0,2,8.5,90,1,2,3,3,1,49,BE,4,6,1,2,6,24.9,1.2276587,7.2,8.6,25.4,24.1,1.078783,1.0870334,0.122,-0.078713,0.322713
12116,4,BE32,6,6,1.0,4,8.5,38,2,3,6,7,2,34,BE,6,6,1,1,5,24.9,1.2276587,7.2,8.6,25.4,24.1,1.078783,1.0870334,0.122,-0.078713,0.322713
12117,2,BE10,2,1,1.0,1,10.3,666,1,3,3,3,1,27,BE,6,2,2,1,88,24.9,1.2276587,11.4,11.4,25.4,24.1,1.078783,1.0870334,-0.218,-0.518527,0.082527
12125,1,BE31,1,2,6.0,3,4.6,38,1,5,6,7,1,28,BE,6,2,1,1,3,24.9,1.2276587,5.2,5.7,25.4,24.1,1.078783,1.0870334,0.459,0.160079,0.7579210000000001
12140,1,BE31,4,7,2.0,3,4.6,35,2,2,5,4,1,67,BE,5,1,2,2,3,24.9,1.2276587,5.2,5.7,25.4,24.1,1.078783,1.0870334,0.459,0.160079,0.7579210000000001
12173,1,BE23,6,1,1.0,2,1.4,38,1,4,7,6,2,67,BE,66,1,2,2,7,24.9,1.2276587,2.2,2.1,25.4,24.1,1.078783,1.0870334,0.679,0.275555,1.082445
12214,1,BE21,4,2,4.0,3,3.2,40,2,4,8,7,1,66,BE,4,1,1,1,5,24.9,1.2276587,3.5,4.2,25.4,24.1,1.078783,1.0870334,0.478,0.153449,0.802551
12221,4,BE31,7,4,4.0,5,4.6,60,1,2,4,7,1,42,BE,66,6,2,3,8,24.9,1.2276587,5.2,5.7,25.4,24.1,1.078783,1.0870334,0.459,0.160079,0.7579210000000001
12246,2,BE10,5,4,2.0,3,10.3,40,1,4,5,5,1,41,BE,6,6,2,2,9,24.9,1.2276587,11.4,11.4,25.4,24.1,1.078783,1.0870334,-0.218,-0.518527,0.082527
12250,2,BE21,4,7,4.0,4,3.2,45,2,3,7,7,1,72,BE,5,2,2,3,5,24.9,1.2276587,3.5,4.2,25.4,24.1,1.078783,1.0870334,0.478,0.153449,0.802551
12254,1,BE10,2,2,88.0,1,10.3,777,3,3,3,4,1,999,BE,88,2,1,3,77,24.9,1.2276587,11.4,11.4,25.4,24.1,1.078783,1.0870334,-0.218,-0.518527,0.082527
12259,2,BE35,7,2,2.0,4,5.7,27,2,3,7,6,2,59,BE,66,1,2,3,6,24.9,1.2276587,5.1,6.3,25.4,24.1,1.078783,1.0870334,0.492,0.293487,0.6905129999999999
12262,2,BE10,6,6,2.0,1,10.3,888,2,3,5,5,2,61,BE,4,2,2,3,6,24.9,1.2276587,11.4,11.4,25.4,24.1,1.078783,1.0870334,-0.218,-0.518527,0.082527
12279,2,BE21,5,1,4.0,4,3.2,39,1,5,6,4,2,29,BE,6,2,2,2,4,24.9,1.2276587,3.5,4.2,25.4,24.1,1.078783,1.0870334,0.478,0.153449,0.802551
12280,1,BE24,7,7,6.0,4,2.7,90,2,2,2,3,1,60,BE,66,6,2,3,8,24.9,1.2276587,3.1,3.1,25.4,24.1,1.078783,1.0870334,0.557,0.2524540000000001,0.861546
12291,1,BE31,4,5,6.0,4,4.6,0,1,3,7,6,1,22,BE,6,9,1,3,4,24.9,1.2276587,5.2,5.7,25.4,24.1,1.078783,1.0870334,0.459,0.160079,0.7579210000000001
12301,2,BE22,1,5,6.0,1,3.0,666,1,3,6,6,2,18,BE,6,2,2,3,88,24.9,1.2276587,3.0,2.8,25.4,24.1,1.078783,1.0870334,0.739,0.451199,1.026801
12336,1,BE31,2,2,88.0,1,4.6,38,1,2,5,88,1,54,BE,4,1,2,3,1,24.9,1.2276587,5.2,5.7,25.4,24.1,1.078783,1.0870334,0.459,0.160079,0.7579210000000001
12341,2,BE22,6,4,2.0,4,3.0,30,2,1,7,8,1,70,BE,66,1,2,3,8,24.9,1.2276587,3.0,2.8,25.4,24.1,1.078783,1.0870334,0.739,0.451199,1.026801
12356,3,BE24,3,1,1.0,4,2.7,39,1,1,5,6,1,65,BE,66,6,1,2,3,24.9,1.2276587,3.1,3.1,25.4,24.1,1.078783,1.0870334,0.557,0.2524540000000001,0.861546
12362,3,BE23,7,2,2.0,4,1.4,95,4,3,3,5,1,64,BE,66,1,2,3,77,24.9,1.2276587,2.2,2.1,25.4,24.1,1.078783,1.0870334,0.679,0.275555,1.082445
12364,3,BE22,3,6,4.0,4,3.0,40,1,4,3,2,1,28,BE,6,2,1,1,4,24.9,1.2276587,3.0,2.8,25.4,24.1,1.078783,1.0870334,0.739,0.451199,1.026801
12375,2,BE23,4,3,4.0,3,1.4,1,2,4,4,7,2,18,BE,6,2,2,3,88,24.9,1.2276587,2.2,2.1,25.4,24.1,1.078783,1.0870334,0.679,0.275555,1.082445
12380,2,BE24,6,7,7.0,1,2.7,666,2,6,8,5,2,23,BE,6,2,1,3,8,24.9,1.2276587,3.1,3.1,25.4,24.1,1.078783,1.0870334,0.557,0.2524540000000001,0.861546
12412,2,BE21,1,1,1.0,2,3.2,20,2,4,6,6,2,62,BE,4,6,1,1,5,24.9,1.2276587,3.5,4.2,25.4,24.1,1.078783,1.0870334,0.478,0.153449,0.802551
12435,2,BE25,5,5,4.0,4,1.9,40,2,4,7,3,2,36,BE,66,6,1,3,8,24.9,1.2276587,2.7,2.8,25.4,24.1,1.078783,1.0870334,0.745,0.353999,1.136001
12439,2,BE21,2,6,6.0,3,3.2,666,1,4,7,6,1,19,BE,6,2,2,3,4,24.9,1.2276587,3.5,4.2,25.4,24.1,1.078783,1.0870334,0.478,0.153449,0.802551
12441,2,BE21,6,7,6.0,3,3.2,36,1,4,7,4,2,35,BE,66,6,2,3,9,24.9,1.2276587,3.5,4.2,25.4,24.1,1.078783,1.0870334,0.478,0.153449,0.802551
12453,4,BE23,5,7,7.0,4,1.4,38,2,3,4,3,1,50,BE,66,6,2,2,9,24.9,1.2276587,2.2,2.1,25.4,24.1,1.078783,1.0870334,0.679,0.275555,1.082445
12459,3,BE23,4,2,2.0,3,1.4,40,2,4,7,1,2,51,BE,4,1,2,2,7,24.9,1.2276587,2.2,2.1,25.4,24.1,1.078783,1.0870334,0.679,0.275555,1.082445
12462,4,BE25,7,4,1.0,5,1.9,38,1,3,2,7,2,56,BE,66,6,2,3,8,24.9,1.2276587,2.7,2.8,25.4,24.1,1.078783,1.0870334,0.745,0.353999,1.136001
12473,3,BE33,6,7,4.0,4,7.5,40,3,2,8,5,2,24,BE,6,2,2,3,8,24.9,1.2276587,6.8,8.1,25.4,24.1,1.078783,1.0870334,0.154,-0.077615,0.385615
12476,3,BE25,6,6,5.0,4,1.9,36,2,1,7,6,1,71,BE,66,1,2,3,6,24.9,1.2276587,2.7,2.8,25.4,24.1,1.078783,1.0870334,0.745,0.353999,1.136001
12485,2,BE33,4,6,6.0,3,7.5,9,2,4,5,4,1,30,BE,6,2,1,2,7,24.9,1.2276587,6.8,8.1,25.4,24.1,1.078783,1.0870334,0.154,-0.077615,0.385615
12508,2,BE21,2,6,88.0,4,3.2,666,3,2,5,7,1,19,BE,6,2,2,3,88,24.9,1.2276587,3.5,4.2,25.4,24.1,1.078783,1.0870334,0.478,0.153449,0.802551
12518,4,BE33,6,5,2.0,4,7.5,41,2,2,2,5,2,39,BE,66,2,2,1,7,24.9,1.2276587,6.8,8.1,25.4,24.1,1.078783,1.0870334,0.154,-0.077615,0.385615
12536,1,BE22,6,6,6.0,4,3.0,38,2,4,8,3,1,28,BE,6,2,2,3,77,24.9,1.2276587,3.0,2.8,25.4,24.1,1.078783,1.0870334,0.739,0.451199,1.026801
12542,3,BE25,4,2,4.0,4,1.9,28,2,6,1,0,1,46,BE,66,6,2,1,7,24.9,1.2276587,2.7,2.8,25.4,24.1,1.078783,1.0870334,0.745,0.353999,1.136001
12546,1,BE21,4,7,6.0,2,3.2,666,1,3,5,8,1,35,BE,6,2,1,1,6,24.9,1.2276587,3.5,4.2,25.4,24.1,1.078783,1.0870334,0.478,0.153449,0.802551
12556,2,BE21,2,1,1.0,4,3.2,38,1,3,8,4,2,64,BE,66,2,2,3,2,24.9,1.2276587,3.5,4.2,25.4,24.1,1.078783,1.0870334,0.478,0.153449,0.802551
12565,4,BE25,4,88,88.0,4,1.9,19,3,3,5,3,2,59,BE,4,1,2,1,2,24.9,1.2276587,2.7,2.8,25.4,24.1,1.078783,1.0870334,0.745,0.353999,1.136001
12570,2,BE24,4,88,1.0,4,2.7,50,3,4,7,5,1,65,BE,66,1,2,3,6,24.9,1.2276587,3.1,3.1,25.4,24.1,1.078783,1.0870334,0.557,0.2524540000000001,0.861546
12577,1,BE23,7,6,6.0,2,1.4,43,2,4,8,3,1,25,BE,6,2,2,3,9,24.9,1.2276587,2.2,2.1,25.4,24.1,1.078783,1.0870334,0.679,0.275555,1.082445
12588,2,BE21,4,1,1.0,4,3.2,34,3,5,5,1,2,49,BE,66,6,2,1,10,24.9,1.2276587,3.5,4.2,25.4,24.1,1.078783,1.0870334,0.478,0.153449,0.802551
12589,1,BE23,6,1,2.0,2,1.4,666,1,2,4,7,1,23,BE,6,2,2,3,6,24.9,1.2276587,2.2,2.1,25.4,24.1,1.078783,1.0870334,0.679,0.275555,1.082445
12606,3,BE21,1,1,3.0,4,3.2,28,2,3,9,6,2,86,BE,5,1,2,3,3,24.9,1.2276587,3.5,4.2,25.4,24.1,1.078783,1.0870334,0.478,0.153449,0.802551
12623,3,BE24,6,6,4.0,4,2.7,30,2,5,7,6,2,55,BE,66,1,2,1,10,24.9,1.2276587,3.1,3.1,25.4,24.1,1.078783,1.0870334,0.557,0.2524540000000001,0.861546
12657,2,BE23,6,4,2.0,3,1.4,38,1,6,6,10,2,39,BE,66,2,2,3,5,24.9,1.2276587,2.2,2.1,25.4,24.1,1.078783,1.0870334,0.679,0.275555,1.082445
12673,2,BE23,6,7,4.0,4,1.4,0,2,4,6,3,1,74,BE,66,1,2,2,7,24.9,1.2276587,2.2,2.1,25.4,24.1,1.078783,1.0870334,0.679,0.275555,1.082445
12676,1,BE24,4,4,6.0,4,2.7,38,1,77,5,0,1,53,BE,66,6,1,2,6,24.9,1.2276587,3.1,3.1,25.4,24.1,1.078783,1.0870334,0.557,0.2524540000000001,0.861546
12693,2,BE21,6,1,4.0,4,3.2,30,2,4,8,6,2,37,BE,6,1,1,1,6,24.9,1.2276587,3.5,4.2,25.4,24.1,1.078783,1.0870334,0.478,0.153449,0.802551
12705,1,BE35,6,1,2.0,3,5.7,666,1,4,7,7,2,72,BE,6,2,2,3,6,24.9,1.2276587,5.1,6.3,25.4,24.1,1.078783,1.0870334,0.492,0.293487,0.6905129999999999
12712,2,BE24,7,7,6.0,3,2.7,40,2,4,6,4,2,27,BE,6,2,2,3,3,24.9,1.2276587,3.1,3.1,25.4,24.1,1.078783,1.0870334,0.557,0.2524540000000001,0.861546
12725,1,BE32,2,2,2.0,3,8.5,30,1,4,2,7,2,62,BE,66,1,1,1,5,24.9,1.2276587,7.2,8.6,25.4,24.1,1.078783,1.0870334,0.122,-0.078713,0.322713
12757,3,BE33,4,3,6.0,3,7.5,20,1,4,2,5,1,25,BE,6,2,2,3,9,24.9,1.2276587,6.8,8.1,25.4,24.1,1.078783,1.0870334,0.154,-0.077615,0.385615
12768,3,BE21,7,2,4.0,2,3.2,50,1,4,7,4,2,51,BE,66,1,2,1,10,24.9,1.2276587,3.5,4.2,25.4,24.1,1.078783,1.0870334,0.478,0.153449,0.802551
12782,2,BE22,6,7,6.0,4,3.0,40,3,3,6,6,2,36,BE,66,6,2,1,9,24.9,1.2276587,3.0,2.8,25.4,24.1,1.078783,1.0870334,0.739,0.451199,1.026801
12792,2,BE25,2,88,88.0,2,1.9,2,2,2,7,6,1,72,BE,66,6,2,1,5,24.9,1.2276587,2.7,2.8,25.4,24.1,1.078783,1.0870334,0.745,0.353999,1.136001
12794,2,BE25,4,4,4.0,4,1.9,666,5,3,5,7,2,17,BE,6,9,2,3,4,24.9,1.2276587,2.7,2.8,25.4,24.1,1.078783,1.0870334,0.745,0.353999,1.136001
12799,2,BE10,1,1,1.0,1,10.3,0,3,1,5,2,1,49,BE,66,6,2,3,4,24.9,1.2276587,11.4,11.4,25.4,24.1,1.078783,1.0870334,-0.218,-0.518527,0.082527
12803,2,BE32,4,6,7.0,4,8.5,666,4,4,4,6,1,18,BE,6,2,2,3,7,24.9,1.2276587,7.2,8.6,25.4,24.1,1.078783,1.0870334,0.122,-0.078713,0.322713
12819,1,BE10,6,4,5.0,1,10.3,40,1,2,6,6,2,37,BE,6,2,1,1,3,24.9,1.2276587,11.4,11.4,25.4,24.1,1.078783,1.0870334,-0.218,-0.518527,0.082527
12824,2,BE32,4,5,7.0,3,8.5,666,1,5,7,7,2,18,BE,6,2,2,3,88,24.9,1.2276587,7.2,8.6,25.4,24.1,1.078783,1.0870334,0.122,-0.078713,0.322713
12854,1,BE21,6,1,1.0,4,3.2,90,2,3,7,6,2,58,BE,66,1,2,3,4,24.9,1.2276587,3.5,4.2,25.4,24.1,1.078783,1.0870334,0.478,0.153449,0.802551
12868,5,BE21,7,6,6.0,2,3.2,47,2,3,8,4,1,41,BE,66,6,2,3,9,24.9,1.2276587,3.5,4.2,25.4,24.1,1.078783,1.0870334,0.478,0.153449,0.802551
12883,1,BE23,6,7,4.0,3,1.4,38,1,1,5,2,2,63,BE,66,2,1,2,9,24.9,1.2276587,2.2,2.1,25.4,24.1,1.078783,1.0870334,0.679,0.275555,1.082445
12925,2,BE31,6,6,6.0,4,4.6,45,1,3,7,6,1,42,BE,6,6,2,3,8,24.9,1.2276587,5.2,5.7,25.4,24.1,1.078783,1.0870334,0.459,0.160079,0.7579210000000001
12969,3,BE23,6,4,3.0,4,1.4,45,3,4,6,6,1,73,BE,4,1,2,3,4,24.9,1.2276587,2.2,2.1,25.4,24.1,1.078783,1.0870334,0.679,0.275555,1.082445
12971,2,BE33,4,6,6.0,1,7.5,666,2,3,2,6,2,23,BE,6,2,2,3,7,24.9,1.2276587,6.8,8.1,25.4,24.1,1.078783,1.0870334,0.154,-0.077615,0.385615
12987,1,BE32,2,1,1.0,4,8.5,38,2,4,6,2,1,63,BE,6,2,1,1,1,24.9,1.2276587,7.2,8.6,25.4,24.1,1.078783,1.0870334,0.122,-0.078713,0.322713
12989,2,BE33,4,4,4.0,2,7.5,20,2,4,6,4,2,68,BE,5,1,1,3,4,24.9,1.2276587,6.8,8.1,25.4,24.1,1.078783,1.0870334,0.154,-0.077615,0.385615
13005,1,BE24,7,6,6.0,4,2.7,45,1,3,6,7,2,50,BE,6,2,2,1,4,24.9,1.2276587,3.1,3.1,25.4,24.1,1.078783,1.0870334,0.557,0.2524540000000001,0.861546
13020,2,BE24,5,2,2.0,4,2.7,28,3,4,5,5,2,55,BE,66,1,1,1,8,24.9,1.2276587,3.1,3.1,25.4,24.1,1.078783,1.0870334,0.557,0.2524540000000001,0.861546
13030,2,BE35,2,4,1.0,2,5.7,40,2,3,7,6,2,48,BE,66,6,1,2,6,24.9,1.2276587,5.1,6.3,25.4,24.1,1.078783,1.0870334,0.492,0.293487,0.6905129999999999
13032,4,BE24,7,7,6.0,4,2.7,50,2,3,6,2,1,54,BE,66,1,1,2,7,24.9,1.2276587,3.1,3.1,25.4,24.1,1.078783,1.0870334,0.557,0.2524540000000001,0.861546
13035,2,BE25,5,6,6.0,4,1.9,666,2,4,8,6,1,20,BE,99,2,2,3,6,24.9,1.2276587,2.7,2.8,25.4,24.1,1.078783,1.0870334,0.745,0.353999,1.136001
13037,1,BE22,4,7,6.0,4,3.0,40,2,4,7,2,1,40,BE,6,6,1,1,77,24.9,1.2276587,3.0,2.8,25.4,24.1,1.078783,1.0870334,0.739,0.451199,1.026801
13047,2,BE25,2,2,1.0,4,1.9,28,2,1,5,1,2,41,BE,1,6,2,1,7,24.9,1.2276587,2.7,2.8,25.4,24.1,1.078783,1.0870334,0.745,0.353999,1.136001
13079,4,BE33,7,6,1.0,4,7.5,55,2,4,8,8,1,48,BE,4,6,2,3,9,24.9,1.2276587,6.8,8.1,25.4,24.1,1.078783,1.0870334,0.154,-0.077615,0.385615
13104,2,BE23,2,2,1.0,5,1.4,40,2,4,6,6,1,60,BE,4,1,2,2,6,24.9,1.2276587,2.2,2.1,25.4,24.1,1.078783,1.0870334,0.679,0.275555,1.082445
13108,5,BE24,5,88,3.0,4,2.7,16,2,4,8,3,2,67,BE,66,2,2,3,3,24.9,1.2276587,3.1,3.1,25.4,24.1,1.078783,1.0870334,0.557,0.2524540000000001,0.861546
13127,3,BE33,3,88,1.0,4,7.5,7,1,1,3,3,2,57,BE,4,1,1,3,2,24.9,1.2276587,6.8,8.1,25.4,24.1,1.078783,1.0870334,0.154,-0.077615,0.385615
13141,1,BE10,4,1,1.0,1,10.3,0,1,3,10,0,2,23,BE,6,2,2,3,5,24.9,1.2276587,11.4,11.4,25.4,24.1,1.078783,1.0870334,-0.218,-0.518527,0.082527
13156,2,BE21,4,4,4.0,2,3.2,30,4,1,5,8,1,49,BE,66,6,1,3,2,24.9,1.2276587,3.5,4.2,25.4,24.1,1.078783,1.0870334,0.478,0.153449,0.802551
13167,3,BE25,6,4,2.0,3,1.9,32,2,4,6,5,2,45,BE,66,6,2,3,8,24.9,1.2276587,2.7,2.8,25.4,24.1,1.078783,1.0870334,0.745,0.353999,1.136001
13170,1,BE33,6,7,6.0,2,7.5,35,2,4,7,6,2,55,BE,4,6,2,3,6,24.9,1.2276587,6.8,8.1,25.4,24.1,1.078783,1.0870334,0.154,-0.077615,0.385615
13185,1,BE25,7,88,88.0,4,1.9,38,2,1,5,5,1,37,BE,4,1,2,1,3,24.9,1.2276587,2.7,2.8,25.4,24.1,1.078783,1.0870334,0.745,0.353999,1.136001
13186,1,BE10,4,1,1.0,1,10.3,33,2,3,5,4,2,35,BE,66,6,1,1,4,24.9,1.2276587,11.4,11.4,25.4,24.1,1.078783,1.0870334,-0.218,-0.518527,0.082527
13187,1,BE22,6,5,1.0,4,3.0,50,1,3,7,0,1,59,BE,66,6,1,2,8,24.9,1.2276587,3.0,2.8,25.4,24.1,1.078783,1.0870334,0.739,0.451199,1.026801
13192,2,BE25,6,2,1.0,3,1.9,40,2,4,8,8,2,73,BE,5,1,2,3,3,24.9,1.2276587,2.7,2.8,25.4,24.1,1.078783,1.0870334,0.745,0.353999,1.136001
13193,4,BE23,7,5,5.0,4,1.4,55,3,5,8,6,1,59,BE,66,6,2,3,9,24.9,1.2276587,2.2,2.1,25.4,24.1,1.078783,1.0870334,0.679,0.275555,1.082445
13197,3,BE21,2,88,1.0,2,3.2,7,1,5,2,1,2,16,BE,6,2,2,3,88,24.9,1.2276587,3.5,4.2,25.4,24.1,1.078783,1.0870334,0.478,0.153449,0.802551
13201,4,BE21,4,4,1.0,3,3.2,40,3,4,5,5,2,68,BE,66,1,1,3,8,24.9,1.2276587,3.5,4.2,25.4,24.1,1.078783,1.0870334,0.478,0.153449,0.802551
13223,3,BE10,5,88,88.0,1,10.3,8,3,1,5,0,2,83,BE,4,1,2,3,9,24.9,1.2276587,11.4,11.4,25.4,24.1,1.078783,1.0870334,-0.218,-0.518527,0.082527
13226,1,BE10,7,77,88.0,1,10.3,40,3,4,1,1,2,35,BE,6,2,2,3,77,24.9,1.2276587,11.4,11.4,25.4,24.1,1.078783,1.0870334,-0.218,-0.518527,0.082527
13232,2,BE23,4,7,6.0,3,1.4,40,2,2,4,6,1,32,BE,6,2,2,3,4,24.9,1.2276587,2.2,2.1,25.4,24.1,1.078783,1.0870334,0.679,0.275555,1.082445
13268,2,BE23,1,88,88.0,1,1.4,888,3,5,7,9,2,70,BE,4,1,2,3,5,24.9,1.2276587,2.2,2.1,25.4,24.1,1.078783,1.0870334,0.679,0.275555,1.082445
